taxonomy_id	name
74329	Brevundimonas mediterranea
2800818	Brevundimonas vitisensis
74313	Brevundimonas subvibrioides
2774190	Brevundimonas goettingensis
2903901	Phenylobacterium sp. LH3H17
2663857	Nocardioides sp. zg-579
2803858	Nocardioides sp. zg-536
450734	Nocardioides dokdonensis
449461	Nocardioides humi
419476	Nocardioides marinisabuli
200618	Nocardioides aromaticivorans
2933290	Agrococcus sp. SCSIO52902
1286	Staphylococcus simulans
152268	Metabacillus litoralis
935222	Flavobacterium sp. Sr18
2898794	Spirosoma sp. RHs26
38033	Chaetomium globosum
41984	Aspergillus tamarii
47884	Pseudomonas taetrolens
758826	Acidovorax radicis
1842537	Hydrogenophaga sp. RAC07
65656	Hydrogenophaga taeniospiralis
1484693	Rhodoferax saidenbachensis
94132	Ramlibacter tataouinensis
2768162	Roseomonas haemaphysalidis
444444	Chelatococcus daeguensis
2561924	Brevundimonas sp. MF30-B
827	Campylobacter ureolyticus
2714939	Nocardioides sp. HDW12B
2862880	Curtobacterium sp. TC1
1630135	Dermabacter vaginalis
2933797	Blastococcus sp. PRF04-17
147709	Carnobacterium inhibens
938288	Fenollaria massiliensis
57497	Deinococcus radiopugnans
1309411	Deinococcus soli (ex Cha et al. 2016)
1184	Leptolyngbya boryana
2747268	Dyadobacter sandarakinus
396024	Aspergillus ruber
89421	Amauroascus niger
2951366	Debaryomyces sp. S3305
522693	Debaryomyces subglobosus
1421430	Pseudomonas granadensis
300	Pseudomonas mendocina
2842346	Pseudomonas siliginis
721785	[Acidovorax] ebreus
1842536	Agrobacterium sp. RAC06
1335061	Pseudorhizobium flavum
1077935	Paracoccus zhejiangensis
84292	Microbacterium chocolatum
489910	Nosocomiicoccus ampullae
2596915	Hymenobacter sp. NBH84
2502779	Pseudocnuella soli
92950	Cladosporium sphaerospermum
2877939	Vogesella sp. XCS3
2897333	Metabacillus sp. B2-18
79883	Sutcliffiella horikoshii
352858	Bacillus sp. Y1
1491466	Trichoderma guizhouense
1926868	Acidovorax monticola
2806262	Hydrogenophaga sp. YM1
2806347	Hydrogenophaga sp. SL48
2651974	Hydrogenophaga sp. BPS33
795665	Hydrogenophaga sp. PBC
47421	Hydrogenophaga pseudoflava
1141883	Massilia putida
2497863	Janthinobacterium sp. 17J80-10
36863	Ideonella dechloratans
2698682	Lysobacter oculi
2855441	Halomonas sp. 18071143
709810	Azospirillum sp. TSA2s
2806346	Rhizobium sp. SL42
1882682	Microvirga ossetica
2752515	Brevundimonas sp. AJA228-03
2810513	Agrococcus sp. Marseille-Q4369
2575923	Brevibacterium sp. CS2
2939553	Trichoderma sp. PF4103
1567482	Trichoderma afroharzianum
1491008	Trichoderma semiorbis
93612	Exserohilum turcicum
28572	Talaromyces funiculosus
34485	Entomophthora muscae
76517	Campylobacter hominis
2815361	Corynebacterium sp. CNCTC7651
108486	Corynebacterium falsenii
156976	Corynebacterium riegelii
1717	Corynebacterium diphtheriae
187491	Corynebacterium glaucum
28026	Bifidobacterium pseudocatenulatum
216816	Bifidobacterium longum
1866	Actinoplanes missouriensis
131111	Schaalia turicensis
446660	Adlercreutzia equolifaciens
2929495	Faecalibacterium sp. I4384
2929494	Faecalibacterium sp. I4179
2929489	Faecalibacterium sp. IP329
2929488	Faecalibacterium sp. IP118
2929492	Faecalibacterium sp. I3333
2929491	Faecalibacterium sp. HTFF
2714355	Vescimonas coprocola
236753	Fastidiosipila sanguinis
166486	Roseburia intestinalis
2763062	Roseburia sp. NSJ-69
1737424	Blautia massiliensis
410072	Coprococcus comes
649756	Anaerostipes hadrus
39485	Lachnospira eligens
33038	[Ruminococcus] gnavus
1314	Streptococcus pyogenes
1311	Streptococcus agalactiae
1377	Aerococcus viridans
137732	Granulicatella elegans
33037	Anaerococcus vaginalis
1870984	Anaerococcus mediterraneensis
54005	Peptoniphilus harei
2948573	Peptoniphilus sp. SAHP1
54006	Peptoniphilus ivorii
1852373	Murdochiella vaginalis
46507	Ezakiella coagulans
1852374	Ezakiella massiliensis
1982626	Faecalibacillus intestinalis
33025	Phascolarctobacterium faecium
820	Bacteroides uniformis
28116	Bacteroides ovatus
46506	Bacteroides stercoris
28123	Porphyromonas asaccharolytica
46503	Parabacteroides merdae
82525	Tausonia pullulans
2029986	Shewanella sp. WE21
62322	Shewanella baltica
24	Shewanella putrefaciens
2931400	Sphingobacterium sp. PCS056
44070	Botryozyma nematodophila
2778051	Aeromonas sp. FDAARGOS 1402
2966554	Comamonas sp. C11
2735554	Diaphorobacter sp. JS3050
180282	Delftia tsuruhatensis
1125847	Pseudorhizobium banfieldiae
2811423	Ensifer sp. PDNC004
2201350	Phenylobacterium parvum
69666	Caulobacter mirabilis
1914525	Sphingopyxis sp. FD7
542	Zymomonas mobilis
85693	Mycolicibacterium monacense
1804	Mycolicibacterium gilvum
126673	Mycobacterium doricum
1791	Mycolicibacterium aurum
2653851	Rubrobacter tropicus
1636152	Planctomyces sp. SH-PL62
1678846	Alternaria sp. MG1
2940394	Alternaria sp. S3601
41413	Aspergillus glaucus
2109915	Simplicispira suum
88688	Caulobacter segnis
2596913	Sphingomonas sp. NBWT7
556325	Neomicrococcus aestuarii
2014	Nocardiopsis dassonvillei
2748	Carnobacterium divergens
1756149	Elizabethkingia bruuniana
1898684	Pseudomonas sp. LPH1
2820817	Aggregatibacter sp. 2125159857
639200	Sphaerotilus sulfidivorans
496	Neisseria macacae
484	Neisseria flavescens
485	Neisseria gonorrhoeae
505	Kingella oralis
539	Eikenella corrodens
1056807	Morococcus cerebrosus
199	Campylobacter concisus
204	Campylobacter showae
1343	Streptococcus vestibularis
1405	Bacillus mycoides
2682456	Veillonella nakazawae
652716	Prevotella sp. oral taxon 299
28113	Bacteroides heparinolyticus
554406	Leptotrichia hongkongensis
40542	Leptotrichia buccalis
157688	Leptotrichia hofstadii
157691	Leptotrichia shahii
2663009	Fusobacterium pseudoperiodonticum
71945	Hypholoma sublateritium
12402	Streptococcus phage EJ-1
134534	Acinetobacter gyllenbergii
1221500	Fictibacillus phosphorivorans
253	Chryseobacterium indologenes
29510	Turneriella parva
76760	Pseudomonas rhodesiae
208348	Puccinia triticina
614	Serratia liquefaciens
83455	Myxococcus stipitatus
702745	Myroides phaeus
5162	Ophiostoma fasciatum
1727	Corynebacterium variabile
1766	Mycolicibacterium fortuitum
71237	Mammaliicoccus vitulinus
1404	Priestia megaterium
1526222	Curvularia sp. IFB-Z10
46634	Aureobasidium melanogenum
