taxonomy_id	name
548	Klebsiella aerogenes
351745	Shewanella sp. W3-18-1
24	Shewanella putrefaciens
190721	Ralstonia insidiosa
68895	Cupriavidus basilensis
160826	Nocardioides aquaticus
2057741	Bradyrhizobium sp. SK17
2590772	Bradyrhizobium sp. I71
1325090	Bradyrhizobium guangdongense
244734	Bradyrhizobium betae
1355477	Bradyrhizobium diazoefficiens
475937	Rhodopseudomonas boonkerdii
1868589	Phreatobacter cathodiphilus
1523415	Sphingomonas sp. AAP5
121428	Sphingobium xenophagum
135719	Sphingobium amiense
1332080	Sphingobium baderi
2780074	Novosphingobium sp. ES2-1
2759707	Sandaracinobacter sp. M6
284016	Phenylobacterium zucineum
453783	Lysobacter soli
69218	Enterobacter cancerogenus
2609667	Halomonas piezotolerans
305	Ralstonia solanacearum
2026199	Paraburkholderia aromaticivorans
93220	Pandoraea pnomenusa
1842533	Acidovorax sp. RAC01
296591	Polaromonas sp. JS666
34073	Variovorax paradoxus
80866	Delftia acidovorans
1353889	Achromobacter pestifer
2593973	Ornithinimicrobium pratense
2585135	Georgenia wutianyii
135487	Nocardia cyriacigeorgica
2736640	Pseudonocardia broussonetiae
1814	Amycolatopsis methanolica
1804986	Amycolatopsis albispora
530584	Prauserella marina
2051957	Rubrobacter indicoceani
2789776	Actinomarinicola tropica
2843215	Miltoncostaea marina
1670830	Egicoccus halophilus
33932	Sutcliffiella cohnii
2211643	Monosporascus sp. CRB-9-2
56674	Neonectria galligena
1712513	Syncephalis pseudoplumigaleata
179637	Halococcus dombrowskii
588898	Haloterrigena daqingensis
582	Morganella morganii
1389713	Mycobacterium paragordonae
2763008	Nocardioides sp. zg-1228
2894081	Nocardioides okcheonensis
1398	Weizmannia coagulans
1479019	Methylobacterium sp. C1
1325114	Bradyrhizobium sp. CCBAU 53351
1325115	Bradyrhizobium guangxiense
340268	Rhodopseudomonas sp. SK50-23
2949093	Sphingomonas sp. RMG20
1549858	Sphingomonas taxi
1315974	Sphingobium sp. TKS
2878542	Sphingobium sp. CFD-2
205844	Novosphingobium pentaromativorans
1921510	Tardibacter chloracetimidivorans
445710	Dyella thiooxydans
158836	Enterobacter hormaechei
208224	Enterobacter kobei
2741720	Rhodoferax sp. BAB1
36863	Ideonella dechloratans
1765049	Azospira sp. I09
146939	Azospira oryzae
1735038	Oryzomicrobium terrae
1764	Mycobacterium avium
2932250	Hymenobacter sp. 5317J-9
1705399	Hymenobacter monticola
1411621	Hymenobacter sedentarius
2728024	Spirosoma sp. CJU-R4
2961941	Sphingobacterium sp. LZ7M1
41418	Aspergillus brunneus
152794	Corynebacterium efficiens
2059884	Streptomyces sp. CMB-StM0423
2203210	Streptomyces sp. WAC 06738
2865833	Pseudonocardia sp. DSM 110487
1852377	Actinomyces pacaensis
2610896	Streptococcus sp. LPB0220
68892	Streptococcus infantis
1318	Streptococcus parasanguinis
410072	Coprococcus comes
39777	Veillonella atypica
39778	Veillonella dispar
119532	Microcoleus vaginatus
482564	Oscillatoria nigro-viridis
1134687	Klebsiella michiganensis
1854498	Chryseobacterium nepalense
470565	Prevotella histicola
28137	Prevotella veroralis
37931	Paenarthrobacter ureafaciens
1710	Cellulosimicrobium cellulans
2829499	Tessaracoccus sp. J1M15
1335061	Pseudorhizobium flavum
645	Aeromonas salmonicida
1593482	Massilia sp. YMA4
83455	Myxococcus stipitatus
2849666	Chitinophaga sp. MD30B
5066	Aspergillus wentii
935214	Simplicillium aogashimaense
732	Aggregatibacter aphrophilus
502	Kingella denitrificans
505	Kingella oralis
134601	Mycobacterium goodii
77635	Bifidobacterium subtile
137732	Granulicatella elegans
1241978	Chryseobacterium bernardetii
1014	Weeksella virosa
1629917	Zasmidium citrigriseum
33918	Microbacterium liquefaciens
2705472	Pseudomonas sp. MTM4
795665	Hydrogenophaga sp. PBC
46503	Parabacteroides merdae
712710	Tannerella serpentiformis
328813	Alistipes onderdonkii
28118	Odoribacter splanchnicus
114497	Cordyceps fumosorosea
49319	Rubrobacter xylanophilus
91915	Asaia bogorensis
827	Campylobacter ureolyticus
1874061	Sphingopyxis sp. EG6
1016987	Novosphingobium sp. THN1
2896849	Novosphingobium sp. Sx8-5
158500	Novosphingobium resinovorum
2762748	Sphingosinithalassobacter sp. CS137
2613770	Rhizobium sp. BG4
1368430	Rhizobium rosettiformans
2341112	Georhizobium profundi
193	Azospirillum lipoferum
682998	Azospirillum ramasamyi
56458	Xanthomonas sacchari
2716225	Hydrogenophaga sp. BA0156
76731	Roseateles depolymerans
1851544	Orrella dioscoreae
1906274	Microbacterium sp. JZ31
2483401	Microbacterium sp. 10M-3C3
33881	Curtobacterium luteum
1682113	Mycobacterium sp. YC-RL4
2663857	Nocardioides sp. zg-579
449461	Nocardioides humi
2041	Aeromicrobium erythreum
1641402	Pseudonocardia sp. HH130629-09
2843216	Miltoncostaea oceani
137591	Weissella cibaria
1752064	Leptolyngbya sp. NIES-3755
94254	Dyadobacter fermentans
2528023	Urbifossiella limnaea
317029	Trichoderma pseudokoningii
58853	Trichoderma citrinoviride
909944	Gliomastix tumulicola
37994	Beauveria felina
1191702	Aspergillus fijiensis
5077	Penicillium citrinum
1266769	Talaromyces ruber
1441468	Talaromyces albobiverticillius
28567	Talaromyces wortmannii
2940379	Onygenales sp. R13A2
2596968	Lasiodiplodia sp. COLG20
95742	Curvularia clavata
327079	Pseudozyma hubeiensis
86838	Rhodotorula paludigena
1824	Nocardia asteroides
29405	Microlunatus phosphovorus
180957	Pectobacterium brasiliense
2109914	Ottowia oryzae
56	Sorangium cellulosum
2567896	Polyangium aurulentum
70109	Penicillium paxilli
2940351	Aspergillaceae sp. M1327
212602	Erysiphe neolycopersici
231916	Gymnopilus dilepis
94625	Brucella intermedia
2492396	Kosakonia sp. CCTCC M2018092
179636	Alicycliphilus denitrificans
146017	Mycolicibacterium boenickei
1610493	Tessaracoccus flavus
2968490	Myroides sp. SCSIO 72103
1436177	Tolypocladium endophyticum
215250	Acaromyces ingoldii
256701	Glutamicibacter arilaitensis
1136941	Gordonia phthalatica
28068	Rubrivivax gelatinosus
1307	Streptococcus suis
419475	Brucella pseudogrignonensis
1010	Sphingobacterium mizutaii
293227	Cyphellophora europaea
418784	[Candida] pseudohaemulonii
27304	Wickerhamiella versatilis
34358	Kazachstania exigua
1718	Corynebacterium glutamicum
171437	Tistrella mobilis
34038	Rahnella aquatilis
712435	Porphyromonas sp. oral taxon 275
599730	Wickerhamomyces pijperi
180528	Malassezia nana
767452	Serinicoccus chungangensis
187327	Acidaminococcus intestini
640205	Pseudomonas seleniipraecipitans
2840468	Asticcacaulis sp. AND118
735	Haemophilus parahaemolyticus
1306787	Alcanivorax pacificus
1408191	Corynebacterium deserti
147206	Collinsella stercoris
36914	Lodderomyces elongisporus
478	Moraxella nonliquefaciens
1908	Streptomyces globisporus
1337666	Apiospora malaysiana
2769491	Massilia sp. LPB0304
84112	Eggerthella lenta
1550024	Ruthenibacterium lactatiformans
388913	Stachybotrys chlorohalonata
2267833	Rhizobium oryzihabitans
47425	Armillaria borealis
46680	Pseudomonas nitroreducens
2879114	Pseudomonas sp. HS-18
217204	Achromobacter insolitus
2283195	Ornithinimicrobium avium
1249101	Mycolicibacterium celeriflavum
2914159	Amycolatopsis sp. FU40
2865672	Nocardiopsis sp. MT53
1351	Enterococcus faecalis
2761578	Mycolicibacterium baixiangningiae
37637	Corynebacterium pseudodiphtheriticum
480	Moraxella catarrhalis
47880	Pseudomonas fulva
1463165	Klebsiella quasipneumoniae
1945512	Cellvibrio sp. PSBB023
86185	Pseudomonas lundensis
60920	Sanguibacter keddieii
1581011	Sulfurospirillum sp. UCH001
169489	Malassezia dermatis
1547448	Arachnia rubra
1686	Bifidobacterium catenulatum
1404	Priestia megaterium
850	Fusobacterium mortiferum
2708350	Psychrobacter sp. WY6
2010829	Aerosticca soli
158080	Chromohalobacter salexigens
1329	Streptococcus canis
147497	Bimuria novae-zelandiae
5288	Rhodotorula diobovata
101091	Choanephora cucurbitarum
1532023	Qipengyuania sediminis
405	Methylobacillus flagellatus
41	Stigmatella aurantiaca
701042	Mycobacterium marseillense
715473	Amycolatopsis acidiphila
1914461	Micromonospora terminaliae
1184	Leptolyngbya boryana
2012495	Lactobacillus panisapium
2717280	Trichoderma sp. TAM-2020a
2714939	Nocardioides sp. HDW12B
2712223	Nocardioides anomalus
2782004	Streptomyces sp. XC 2026
2923272	Streptomyces sp. 3025
408015	Streptomyces xiamenensis
67304	Streptomyces griseorubiginosus
2781735	Saccharothrix sp. 6-C
56438	Couchioplanes caeruleus
1750527	Roseomonas sp. S08
2771361	Roseococcus microcysteis
1225128	Sediminicoccus rosea
1458425	Serpentinimonas raichei
2809032	Trichoderma sp. MLT1J1
5503	Curvularia lunata
2768162	Roseomonas haemaphysalidis
1778540	Dickeya fangzhongdai
1280295	Botryosphaeria agaves
62708	Golovinomyces cichoracearum
2782167	Microbacterium luteum
2712222	Nordella sp. HKS 07
2650471	Lacipirellula parvula
286112	Meira nashicola
2211210	Arthrobacter dokdonellae
53437	Nocardiopsis alba
1343	Streptococcus vestibularis
370622	Aureimonas altamirensis
323415	Dokdonella koreensis
332186	Shewanella xiamenensis
160699	Agrobacterium larrymoorei
9	Buchnera aphidicola
72027	Ceratocystis adiposa
156980	Arthrobacter woluwensis
62322	Shewanella baltica
1229	Nitrosococcus oceani
33990	Rickettsia bellii
386891	Moraxella bovoculi
123824	Frederiksenia canicola
463040	Bordetella genomosp. 13
607712	Neisseria shayeganii
28189	Capnocytophaga cynodegmi
28188	Capnocytophaga canimorsus
36874	Porphyromonas cangingivalis
73501	Cordyceps militaris
712411	Olsenella sp. oral taxon 807
1224749	Exiguobacterium sp. ZWU0009
41170	Exiguobacterium acetylicum
2093824	Candidatus Nanosynbacter lyticus
482957	Burkholderia lata
482462	Mycobacterium dioxanotrophicus
83262	Mycobacteroides immunogenum
2763672	Simiaoa sunii
483	Neisseria cinerea
1404244	Corynebacterium glyciniphilum
105696	Epicoccum nigrum
273371	Candida orthopsilosis
2846391	Pokkenvirus pokken
1175662	Pseudomonas phage PaMx42
650378	Cardinium endosymbiont of Sogatella furcifera
85929	Sphaerulina musiva
114616	Methylobacterium nodulans
2903901	Phenylobacterium sp. LH3H17
36746	Pseudomonas cichorii
42256	Rubrobacter radiotolerans
119933	Stemphylium vesicarium
1850238	Rhizorhabdus dicambivorans
1710540	Natronomonas salina
56448	Xanthomonas arboricola
2592345	Olivibacter sp. LS-1
2875729	Leucobacter sp. Psy1
57497	Deinococcus radiopugnans
2714931	Sanguibacter sp. HDW7
860235	Kibdelosporangium phytohabitans
47884	Pseudomonas taetrolens
120959	Mycobacterium kubicae
2895818	Arthrobacter sp. QL17
37921	Arthrobacter agilis
2772401	Pseudarthrobacter sp. BIM B-2242
2853258	Paeniglutamicibacter sp. Y32M11
1072463	Microbacterium lemovicicum
2609252	Rathayibacter sp. VKM Ac-2759
110937	Rathayibacter festucae
28447	Clavibacter michiganensis
1813880	Tetrasphaera sp. HKS02
53358	Intrasporangium calvum
2895565	Nocardioides sp. B-3
2582905	Nocardioides sp. S-1144
2849501	Nocardioides panacis
2714938	Nocardioides piscis
2518371	Nocardioides seonyuensis
2558918	Nocardioides cynanchi
2849779	Aquihabitans sp. G128
2949664	Paraconexibacter sp. 02-257
496014	Baekduia soli
2735868	Exiguobacterium sp. Helios
132920	Exiguobacterium antarcticum
332410	Exiguobacterium sibiricum
2652443	Deinococcus sp. AJ005
2939437	Deinococcus sp. QL22
2565555	Sphingomonas sp. PAMC26645
1517554	Sphingomonas sp. HMP9
1463158	Thermomonas carbonis
1619313	Erwinia gerundensis
1795631	Variovorax sp. PAMC 28711
216465	Polaromonas naphthalenivorans
1842537	Hydrogenophaga sp. RAC07
2045208	Massilia violaceinigra
2675878	Hymenobacter sp. BRD128
1446467	Hymenobacter swuensis
2057025	Spirosoma pollinicola
2940434	Aspergillus sp. R2506
2681688	Aspergillus sp. 2663
2940440	Aspergillus sp. PA3604
5074	Penicillium brevicompactum
1075097	Plenodomus libanotidis
1469910	Ophiobolus disseminans
2940325	Preussia sp. D2B6
2756246	Melanodothis sp. VS III C KN 2
2082308	Sphaceloma murrayae
160954	Tolypocladium pustulatum
79252	Podosphaera aphanis
203079	Taphrina betulina
5325	Trametes versicolor
207832	Heterobasidion parviporum
13563	Heterobasidion annosum
1314672	Peniophora sp. CONT
89926	Cystofilobasidium macerans
104416	Filobasidium wieringae
69976	Symmetrospora coprosmae
273384	Brevibacterium aurantiacum
1564114	Rhodococcus sp. B7740
1690815	Pseudonocardia sp. HH130630-07
47875	Micromonospora sagamiensis
1359	Lactococcus cremoris
1182568	Deinococcus puniceus
76758	Pseudomonas orientalis
1646498	Acinetobacter sp. TTH0-4
1699624	Psychrobacter sp. P11G5
2806347	Hydrogenophaga sp. SL48
1842540	Methyloversatilis sp. RAC08
1484116	Hymenobacter sp. PAMC 26554
1484118	Hymenobacter sp. PAMC 26628
1871076	Flavobacterium sp. IGB 4-14
1792511	Penicillium robsamsonii
1758464	Cladosporium austrohemisphaericum
2518135	Aeminium ludgeri
1093200	Aureobasidium leucospermi
1928478	Aureobasidium sp. FSWF8-4
5580	Aureobasidium pullulans
2684246	Racodium therryanum
2013060	Lecanicillium sp. LEC01
2518133	Nakazawaea ambrosiae
72129	Hypholoma fasciculare
288795	Microbotryum lychnidis-dioicae
413810	Halalkalicoccus jeotgali
104336	Microbacterium foliorum
2480625	Plantibacter sp. PA-3-X8
2596916	Frigoribacterium sp. NBH87
2934158	Ornithinimicrobium sp. HY1793
2973977	Cellulomonas sp. NS3
2819978	Cellulomonas sp. zg-ZUI188
2518370	Nocardioides euryhalodurans
1833	Rhodococcus erythropolis
2708346	Jeotgalicoccus sp. WY2
76335	Nostoc sp. ATCC 53789
2745519	Pseudomonas sp. OE 28.3
2743470	Acidovorax antarcticus
2761579	Hymenobacter sp. S2-20-2
2940426	Aspergillus sp. PM3601
1220207	Aspergillus puulaauensis
416450	Penicillium antarcticum
70792	Penicillium corylophilum
1187904	Alternaria burnsii
1436940	Pseudogymnoascus sp. BL308
37928	Arthrobacter crystallopoietes
556325	Neomicrococcus aestuarii
2934161	Ornithinimicrobium sp. JY.X270
2017484	Brachybacterium vulturis
196162	Nocardioides sp. JS614
450734	Nocardioides dokdonensis
419476	Nocardioides marinisabuli
2855836	Streptomyces sp. WY228
1286	Staphylococcus simulans
2233542	Planococcus halotolerans
2058136	Planococcus sp. MB-3u-03
2706126	Pseudomonas sp. OIL-1
2169583	Pseudomonas sp. SXM-1
2067572	Pseudomonas sp. NC02
1176257	[Pseudomonas] zhaodongensis
61646	Lelliottia amnigena
553814	Acidovorax carolinensis
2909339	Dyadobacter sp. CY22
60169	Penicillium polonicum
36656	Penicillium crustosum
2940352	Aspergillaceae sp. S1602
191047	Phialocephala fluminis
388859	Hydnomerulius pinastri
106015	Cystobasidium pallidum
106018	Cystobasidium slooffiae
224402	Halococcus qingdaonensis
1286180	Mycolicibacterium sediminis
2884022	Capillimicrobium parvum
1623	Ligilactobacillus ruminis
2735528	Agrobacterium vaccinii
2906072	Aurantimonas sp. HBX-1
2494374	Tabrizicola piscis
415229	Pseudoxanthomonas spadix
2804761	Pseudomonas sp. 15A4
138074	Serratia symbiotica
1810504	Immundisolibacter cernigliae
2728021	Duganella dendranthematis
45142	Cucurbitaria berberidis
1836197	Aureobasidium lini
1709936	Eurotiomycetes sp.
116821	Physcia stellaris
1930695	Cystobasidium ongulense
28038	Latilactobacillus curvatus
317	Pseudomonas syringae
471	Acinetobacter calcoaceticus
74722	Stachybotrys chartarum
278940	Botrytis galanthina
2804758	Curtobacterium sp. 24E2
1681	Bifidobacterium bifidum
131568	Kineococcus radiotolerans
2678610	Neoascochyta sp. HWLR27
2828659	Parmelia sp. 050094
47877	Pseudomonas amygdali
29438	Pseudomonas savastanoi
158627	Pseudomonas graminis
1484109	Lichenicola cladoniae
1795630	Frondihabitans sp. PAMC 28766
392734	Terriglobus roseus
2756247	Melanodothis sp. VS III D KN 1
1431937	Neocatenulostroma microsporum
749563	Boeremia lycopersici
100019	Didymella exigua
5454	Ascochyta rabiei
50730	Ampelomyces quisqualis
100044	Pleomassaria siparia
548649	Dothidotthia symphoricarpi
390894	Lophium mytilinum
470485	Venturia aucupariae
66738	Diplodia sapinea
255361	Monilinia polystroma
149040	Mollisia scopiformis
576137	Phialocephala subalpina
1485229	Cadophora sp. DSE1049
299130	Oidium heveae
225359	Erysiphe pulchra
1580211	Fusarium sp. JS626
797268	Samsoniella hepiali
87257	Evernia prunastri
1016849	Exophiala sideris
5012	Taphrina wiesneri
154538	Trametes pubescens
104341	Postia placenta
214993	Papiliotrema flavescens
656366	Arthrobacter alpinus
2782166	Microbacterium sp. A18JL241
2594265	Ornithinimicrobium ciconiae
147709	Carnobacterium inhibens
2733867	Sphingobium sp. KCTC 72723
2774190	Brevundimonas goettingensis
2901380	Pseudomonas sp. NIBR-H-19
1620392	Spongiibacter sp. IMCC21906
2758037	Chryseobacterium sp. cx-624
2852098	Chryseobacterium faecale
254	Chryseobacterium indoltheticum
5082	Penicillium roqueforti
4959	Debaryomyces hansenii
4950	Torulaspora delbrueckii
76760	Pseudomonas rhodesiae
55212	Erwinia rhapontici
2545632	Rheinheimera sp. D18
2970464	Massilia sp. H6
652716	Prevotella sp. oral taxon 299
13684	Parastagonospora nodorum
5111	Claviceps purpurea
1385972	Sporothrix brunneoviolacea
321852	Arthrobotrys entomopaga
36028	Cyberlindnera petersonii
2583822	Plantibacter sp. M259
2890321	Sphingomonas radiodurans
1843368	Sphingobium sp. RAC03
1283291	Pseudomonas sp. URMO17WK12:I11
2933777	Hymenobacter sp. 5516S-25
564064	Spirosoma rigui
2487074	Kaistella daneshvariae
45151	Pyrenophora tritici-repentis
1906742	Microbacterium sp. BH-3-3-3
2691571	Stenotrophomonas sp. 364
200451	Pseudomonas poae
2895286	Pedobacter mucosus
1302308	Rhodococcus sp. P1Y
174587	Carnobacterium viridans
1938607	Sphingomonas sp. LM7
321984	Pseudoduganella plicata
321983	Pseudoduganella albidiflava
454662	Cellvibrio sp. KY-YJ-3
2932254	Hymenobacter sp. 5420S-77
2835648	Hymenobacter sp. BT18
2932248	Hymenobacter sp. 5116S-3
1385664	Hymenobacter sp. DG25B
497967	Hymenobacter tibetensis
1385715	Hymenobacter qilianensis
1850093	Hymenobacter nivis
2908645	Kaistella sp. 97-N-M2
61459	Coniosporium apollinis
91930	Coniochaeta hoffmannii
82525	Tausonia pullulans
97098	Mucor plumbeus
2866808	Pseudomonas sp. MM211
138072	Candidatus Hamiltonella defensa
2861283	Massilia sp. PAMC28688
2675877	Hymenobacter sp. BRD67
2615203	Hymenobacter baengnokdamensis
415593	Venturia pyrina
5412	Cystofilobasidium capitatum
34485	Entomophthora muscae
2844817	Sendosyvirus APSE2
67571	Sendosyvirus APSE1
1690220	Phycicoccus endophyticus
2898796	Nocardioides sp. cx-173
1333996	Variibacter gotjawalensis
2202149	Thermomonas aquatica
2496028	Hymenobacter radiodurans
2861765	Dyadobacter sp. NIV53
1179672	Flavobacterium sp. KBS0721
34373	Blumeria graminis
1928479	Rhodotorula sp. FNED7-22
85085	Pseudarthrobacter chlorophenolicus
33968	Leuconostoc pseudomesenteroides
470932	Pantoea deleyi
546367	Hafnia paralvei
246787	Bacteroides cellulosilyticus
1414634	Neophaeococcomyces aloes
348802	Exophiala xenobiotica
2730676	Clarireedia sp. CPB17
5515	Fusarium acuminatum
1807684	Metschnikowia sp. 01-655c1
2175964	Termitomyces sp. MG16
2609253	Rathayibacter sp. VKM Ac-2760
2862880	Curtobacterium sp. TC1
1597	Lacticaseibacillus paracasei
296	Pseudomonas fragi
1788301	Pseudomonas versuta
2841264	Candidatus Minimicrobia vallesae
2951366	Debaryomyces sp. S3305
2609258	Rathayibacter sp. VKM Ac-2805
2609255	Rathayibacter sp. VKM Ac-2801
2841594	Curtobacterium sp. L6-1
1905847	Curtobacterium sp. BH-2-1-1
1446794	Frondihabitans sp. 762G35
2773266	Agreia sp. COWG
1721	Corynebacterium callunae
46351	Mycolicibacterium hassiacum
2969247	Aeromicrobium sp. zg.Y1379
2079793	Aeromicrobium chenweiae
1852	Saccharomonospora viridis
75294	Saccharomonospora xinjiangensis
1888	Streptomyces albus
2006	Thermobispora bispora
33959	Lactobacillus johnsonii
1601	Ligilactobacillus agilis
1624	Ligilactobacillus salivarius
2546351	Thermaerobacter sp. FW80
55211	Erwinia persicina
1510570	Rahnella victoriana
200452	Pseudomonas congelans
2745518	Pseudomonas tritici
244566	Pseudomonas lurida
1827285	Acinetobacter sp. MYb10
1609758	Novosphingobium sp. P6W
28099	Agrobacterium rubi
2826993	Aureimonas sp. SA4125
1795874	Burkholderia sp. PAMC 28687
1795043	Burkholderia sp. PAMC 26561
1071679	Caballeronia grimmiae
2697032	Xylophilus rhododendri
1379870	Spirosoma radiotolerans
2478663	Chryseobacterium sp. 3008163
2487065	Chryseobacterium sp. G0201
2898076	Chryseobacterium sp. C-17
2856523	Pedobacter sp. D749
2578106	Pedobacter sp. KBS0701
336820	Pedobacter roseus
2931400	Sphingobacterium sp. PCS056
45303	Alternaria infectoria
45130	Bipolaris sorokiniana
53485	Pyrenophora teres
112498	Ramularia collo-cygni
5518	Fusarium graminearum
36050	Fusarium poae
929237	Fusarium sibiricum
33205	Fusarium torulosum
2714763	Akanthomyces lecanii
196109	Microdochium bolleyi
914237	Rhynchosporium commune
1612424	Penicillium salamii
162425	Aspergillus nidulans
746128	Aspergillus fumigatus
121627	Talaromyces rugulosus
1582338	Morchella eximia
117069	Sphagnurus paluster
1447940	Gymnopus androsaceus
4974	Dioszegia crocea
157611	Bullera alba
307758	Ustilago bromivora
2913085	fungal sp. FJII-L8-SW-PAB2
1245	Leuconostoc mesenteroides
155866	Weissella soli
938155	Companilactobacillus futsaii
241425	Crinalium epipsammum
2870750	Pseudomonas sp. CYM-20-01
2929509	Acinetobacter sp. NyZ410
106649	Acinetobacter guillouiae
47917	Serratia fonticola
343	Xanthomonas translucens
1081866	Halomonas socia
1825666	Phyllachora maydis
1194566	Aspergillus hiratsukae
1118153	Halomonas sp. GFAJ-1
5341	Agaricus bisporus
936053	Rhizopus delemar
1882682	Microvirga ossetica
2730360	Halomonas sp. PGE1
2175864	Streptomyces sp. NHF165
29379	Staphylococcus auricularis
462254	Aplosporella prunicola
2830997	Arthrobacter sp. NicSoilB4
944547	Arcobacter sp. L
28197	Aliarcobacter butzleri
28111	Bacteroides eggerthii
1173061	Geotrichum candidum
1771	Mycolicibacterium phlei
1772	Mycolicibacterium smegmatis
2930049	Streptomyces sp. BJ20
2020	Thermomonospora curvata
81408	Parageobacillus caldoxylosilyticus
377615	Thermobacillus composti
1604	Lactobacillus amylovorus
2734	Symbiobacterium thermophilum
56956	Thermus brockianus
2057	Sphaerobacter thermophilus
166501	Thermobaculum terrenum
215580	Schlegelella thermodepolymerans
2714932	Hymenobacter sp. HDW8
29549	Rhodothermus marinus
1331910	Thermogutta terrifontis
42742	Gelatoporia subvermispora
48021	Artomyces pyxidatus
40492	Stereum hirsutum
574789	Mytilinidion resinicola
2316158	Phialocephala sp. D728
61207	Monilinia vaccinii-corymbosi
2567926	Trichocladium griseum
2587410	Thermothielavioides terrestris
1174673	Morchella importuna
561895	[Candida] subhashii
51669	Tetragenococcus halophilus
2918899	Thermus sp. NEB1569
2772254	Psychrobacter sp. 28M-43
37636	Thermus scotoductus
2483360	Thermus caldilimi
2782641	Bradyrhizobium sp. 170
297	Hydrogenophilus thermoluteolus
2748	Carnobacterium divergens
2598453	Streptococcus sp. 116-D4
2932249	Hymenobacter sp. 5116S-27
1834519	Fibrella sp. ES10-3-2-2
109895	Powellomyces hirtus
1978566	Cryobacterium sp. LW097
1979344	Flavobacterium sp. MDT1-60
690887	Lophiotrema nucula
85927	Diplodia mutila
203908	Melampsora larici-populina
2760705	Nocardioides sp. InS609-2
265959	Komagataeibacter saccharivorans
75588	Pseudomonas libanensis
368607	Janthinobacterium svalbardensis
45354	[Candida] intermedia
1433513	Streptococcus gwangjuense
44008	Enterococcus cecorum
712310	Haemophilus sp. oral taxon 036
727	Haemophilus influenzae
1940612	Pigmentiphaga aceris
246	Chryseobacterium balustinum
58919	Tilletiopsis washingtonensis
36808	Corynebacterium bovis
1006155	Listeria weihenstephanensis
2720662	Plectosphaerella sp. P0831
2756	Brochothrix thermosphacta
1931375	Penicillium sp. BW_12
463681	Penicillium fuscoglaucum
1230097	Cytospora leucostoma
218668	Ophiognomonia clavigignenti-juglandacearum
2482757	Hyaloscypha variabilis
1485227	Leptodontidium sp. 2 PMI_412
2447956	Antrodiella citrinella
2748771	Athelia sp. TMB
1179673	Oerskovia sp. KBS0722
2161816	Tessaracoccus timonensis
1366	Lactococcus raffinolactis
1587	Lactobacillus helveticus
1252	Leuconostoc carnosum
1629	Weissella viridescens
1580	Levilactobacillus brevis
2565368	Pseudomonas atacamensis
2940427	Aspergillus sp. PG3606C
2940350	Aspergillaceae sp. S1701
210430	Setomelanomma holmii
1855823	Macrococcus canis
1805933	Rahnella sp. ERMR1:05
1196095	Gilliamella apicola
278948	Botrytis paeoniae
10298	Human alphaherpesvirus 1
88431	Dorea longicatena
2682456	Veillonella nakazawae
2742676	Enterobacter sp. RHBSTW-00994
198620	Pseudomonas koreensis
87230	Botrytis tulipae
2751	Carnobacterium maltaromaticum
337479	Rickettsia endosymbiont of Bemisia tabaci
2752316	Rhodoferax sp. AJA081-3
38488	Botryotinia calthae
914238	Rhynchosporium agropyri
1903189	Alectoria fallacina
111643	Alectoria sarmentosa
172621	Imshaugia aleurites
362614	Usnea hakonensis
1046267	Operophtera brumata nucleopolyhedrovirus
1309	Streptococcus mutans
2831966	Ruminococcus sp. FMBCY1
47883	Pseudomonas synxantha
350623	Stereocaulon alpinum
80600	Rhizopogon vinicolor
283734	Staphylococcus pseudintermedius
1653831	Blattabacterium cuenoti
86788	Ramalina intermedia
2029986	Shewanella sp. WE21
2487063	Chryseobacterium sp. G0162
231218	Leucosporidium yakuticum
2489213	Deinococcus psychrotolerans
1699622	Psychrobacter sp. P2G3
40296	Penicillium italicum
862751	Streptomyces sp. SirexAA-E
53451	Streptomyces rutgersensis
1633	Limosilactobacillus vaginalis
1598	Limosilactobacillus reuteri
2929493	Faecalibacterium sp. I3389
2929495	Faecalibacterium sp. I4384
2490851	Pantoea sp. CCBC3-3-1
40545	Sutterella wadsworthensis
100951	Naganishia albida
2879119	Arsenophonus apicola
278943	Botrytis hyacinthi
245834	Neohortaea acidophila
156630	Alternaria arborescens
153982	Talaromyces piceae
2831172	Mycena sp. WM
242475	Melampsora allii-populina
526923	Melampsora aecidioides
55588	Uromyces viciae-fabae
1195481	Circinella minor
86630	Rhizopus azygosporus
2840457	Nocardioides sp. LMS-CY
1643322	Nocardioides ungokensis
191495	Conexibacter woesei
946333	Rhizobacter gummiphilus
1198502	Candida theae
1296540	Paucilactobacillus nenjiangensis
52022	Meiothermus silvanus
2708348	Acinetobacter sp. WY4
1646377	Rouxiella badensis
2820817	Aggregatibacter sp. 2125159857
166935	Pseudoalteromonas translucida
2759528	Chryseobacterium capnotolerans
1671306	Pseudophaeomoniella oleicola
527531	Megacollybia marginata
34488	Conidiobolus coronatus
2725684	Acinetobacter sp. NEB149
73010	Aeromonas encheleia
2765360	Massilia antarctica
5180	Sclerotinia sclerotiorum
425109	Papiliotrema terrestris
131111	Schaalia turicensis
236753	Fastidiosipila sanguinis
1310	Streptococcus sobrinus
446679	Nostoc sphaeroides
864828	Pseudoduganella umbonata
48	Archangium gephyra
349751	Corynebacterium marinum
39488	Anaerobutyricum hallii
2929491	Faecalibacterium sp. HTFF
292800	Flavonifractor plautii
82987	Tatumella ptyseos
